Processo;Status;Duracao_Total_s;Etapa_Falha;Mensagem_Erro
7057316-20.2024.8.22.0001;Falha;0.0;;
7005427-82.2024.8.22.0015;Falha;0.0;;
0830260-25.2016.8.23.0010;Falha;0.0;;
7063096-38.2024.8.22.0001;Falha;0.0;;
0802047-23.2024.8.14.0125;Falha;0.0;;
7005640-88.2024.8.22.0015;Falha;0.0;;
7007073-66.2024.8.22.0003;Falha;0.0;;
0700931-03.2024.8.01.0006;Falha;0.0;;
0802100-47.2024.8.14.0046;Falha;0.0;;
7002965-67.2024.8.22.0011;Falha;0.0;;
7019562-41.2024.8.22.0002;Falha;0.0;;
7006101-60.2024.8.22.0015;Falha;0.0;;
7005845-38.2024.8.22.0009;Falha;0.0;;
0800665-33.2025.8.23.0020;Falha;0.0;;
7002646-65.2025.8.22.0011;Falha;0.0;;
7069556-41.2024.8.22.0001;Falha;0.0;;
0801454-90.2025.8.14.0017;Falha;0.0;;
0800009-37.2025.8.14.0017;Falha;0.0;;
7006100-75.2024.8.22.0015;Falha;0.0;;
7000479-63.2025.8.22.0015;Falha;0.0;;
7003394-34.2024.8.22.0011;Falha;0.0;;
7001326-07.2025.8.22.0002;Falha;0.0;;
7003838-63.2025.8.22.0001;Falha;0.0;;
7003551-03.2025.8.22.0001;Falha;0.0;;
7006097-23.2024.8.22.0015;Falha;0.0;;
7006440-19.2024.8.22.0015;Falha;0.0;;
7003550-18.2025.8.22.0001;Falha;0.0;;
7003011-46.2025.8.22.0003;Falha;0.0;;
0800006-32.2025.8.14.0066;Falha;0.0;;
7006458-48.2025.8.22.0001;Falha;0.0;;
7001567-81.2025.8.22.0001;Falha;0.0;;
7000639-30.2025.8.22.0002;Falha;0.0;;
0603113-93.2024.8.04.5300;Falha;0.0;;
7001511-85.2025.8.22.0021;Falha;0.0;;
0700009-25.2025.8.01.0006;Falha;0.0;;
7069136-36.2024.8.22.0001;Falha;0.0;;
7009551-19.2025.8.22.0001;Falha;0.0;;
7000632-96.2025.8.22.0015;Falha;0.0;;
7006464-55.2025.8.22.0001;Falha;0.0;;
7002535-57.2025.8.22.0019;Falha;0.0;;
7002352-40.2025.8.22.0002;Falha;0.0;;
7018321-17.2024.8.22.0007;Falha;0.0;;
7018309-03.2024.8.22.0007;Falha;0.0;;
7038553-34.2025.8.22.0001;Falha;0.0;;
7002323-27.2025.8.22.0022;Falha;0.0;;
0700138-30.2025.8.01.0006;Falha;0.0;;
7005298-85.2025.8.22.0001;Falha;0.0;;
7009557-26.2025.8.22.0001;Falha;0.0;;
7000671-81.2025.8.22.0019;Falha;0.0;;
7068215-77.2024.8.22.0001;Falha;0.0;;
0700657-14.2025.8.01.0003;Falha;0.0;;
7005569-94.2025.8.22.0001;Falha;0.0;;
7003424-23.2025.8.22.0015;Falha;0.0;;
7032390-38.2025.8.22.0001;Falha;0.0;;
0800788-62.2025.8.14.0123;Falha;0.0;;
0800250-75.2025.8.14.0028;Falha;0.0;;
0801370-20.2025.8.14.0040;Falha;0.0;;
7006454-11.2025.8.22.0001;Falha;0.0;;
0800058-45.2025.8.14.0028;Falha;0.0;;
0801439-88.2025.8.14.0028;Falha;0.0;;
0800059-30.2025.8.14.0028;Falha;0.0;;
0800207-07.2025.8.14.0104;Falha;0.0;;
7017810-03.2025.8.22.0001;Falha;0.0;;
0800599-78.2025.8.14.0125;Falha;0.0;;
0800048-62.2025.8.14.0040;Falha;0.0;;
7000032-75.2025.8.22.0015;Falha;0.0;;
7001625-81.2025.8.22.0002;Falha;0.0;;
7005319-61.2025.8.22.0001;Falha;0.0;;
7006449-86.2025.8.22.0001;Falha;0.0;;
7005336-97.2025.8.22.0001;Falha;0.0;;
7000940-77.2025.8.22.0001;Falha;0.0;;
7000943-32.2025.8.22.0001;Falha;0.0;;
7003699-05.2025.8.22.0004;Falha;0.0;;
7006522-19.2025.8.22.0014;Falha;0.0;;
7005583-78.2025.8.22.0001;Falha;0.0;;
0000443-70.2025.8.04.5600;Falha;0.0;;
7018408-54.2025.8.22.0001;Falha;0.0;;
7000713-45.2025.8.22.0015;Falha;0.0;;
7000188-63.2025.8.22.0015;Falha;0.0;;
7031559-87.2025.8.22.0001;Falha;0.0;;
7000189-48.2025.8.22.0015;Falha;0.0;;
7000356-10.2025.8.22.0001;Falha;0.0;;
7005560-35.2025.8.22.0001;Falha;0.0;;
7000766-26.2025.8.22.0015;Falha;0.0;;
7000712-60.2025.8.22.0015;Falha;0.0;;
7001188-07.2025.8.22.0013;Falha;0.0;;
0800031-68.2025.8.14.0123;Falha;0.0;;
7001602-41.2025.8.22.0001;Falha;0.0;;
7001605-93.2025.8.22.0001;Falha;0.0;;
0700453-73.2025.8.01.0001;Falha;0.0;;
7009068-86.2025.8.22.0001;Falha;0.0;;
7006834-34.2025.8.22.0001;Falha;0.0;;
7006468-92.2025.8.22.0001;Falha;0.0;;
7007652-83.2025.8.22.0001;Falha;0.0;;
7004322-78.2025.8.22.0001;Falha;0.0;;
7006129-36.2025.8.22.0001;Falha;0.0;;
7001993-90.2025.8.22.0002;Falha;0.0;;
0702876-06.2025.8.01.0001;Falha;0.0;;
0701651-48.2025.8.01.0001;Falha;0.0;;
7000624-22.2025.8.22.0015;Falha;0.0;;
7000840-16.2025.8.22.0004;Falha;0.0;;
0800236-82.2025.8.23.0047;Falha;0.0;;
7009473-25.2025.8.22.0001;Falha;0.0;;
0803611-36.2025.8.14.0017;Falha;0.0;;
7003321-16.2025.8.22.0015;Falha;0.0;;
7002739-16.2025.8.22.0015;Falha;0.0;;
0803601-84.2025.8.14.0051;Falha;0.0;;
7005832-29.2025.8.22.0001;Falha;0.0;;
7006475-84.2025.8.22.0001;Falha;0.0;;
7012353-84.2025.8.22.0002;Falha;0.0;;
0800076-25.2025.8.23.0090;Falha;0.0;;
0800471-33.2025.8.14.0004;Falha;0.0;;
0703062-29.2025.8.01.0001;Falha;0.0;;
0701830-79.2025.8.01.0001;Falha;0.0;;
0702836-24.2025.8.01.0001;Falha;0.0;;
7005825-37.2025.8.22.0001;Falha;0.0;;
7006483-61.2025.8.22.0001;Falha;0.0;;
0800829-23.2025.8.14.0125;Falha;0.0;;
0000612-45.2025.8.04.2500;Falha;0.0;;
7013479-75.2025.8.22.0001;Falha;0.0;;
7021950-80.2025.8.22.0001;Falha;0.0;;
0800595-10.2025.8.14.0103;Falha;0.0;;
7002067-47.2025.8.22.0002;Falha;0.0;;
7010352-32.2025.8.22.0001;Falha;0.0;;
0000739-98.2025.8.04.2300;Falha;0.0;;
7012297-54.2025.8.22.0001;Falha;0.0;;
0800303-98.2025.8.14.0014;Falha;0.0;;
7032436-27.2025.8.22.0001;Falha;0.0;;
0700098-97.2025.8.01.0022;Falha;0.0;;
0801764-96.2025.8.14.0017;Falha;0.0;;
0800823-04.2025.8.14.0032;Falha;0.0;;
7001566-66.2025.8.22.0011;Falha;0.0;;
0800140-21.2025.8.23.0030;Falha;0.0;;
0803951-71.2025.8.20.5106;Falha;0.0;;
7033502-42.2025.8.22.0001;Falha;0.0;;
7009411-82.2025.8.22.0001;Falha;0.0;;
0801716-40.2025.8.14.0017;Falha;0.0;;
0806096-73.2025.8.14.0028;Falha;0.0;;
0800324-90.2025.8.14.0138;Falha;0.0;;
7001560-35.2025.8.22.0019;Falha;0.0;;
7009870-81.2025.8.22.0002;Falha;0.0;;
7045176-17.2025.8.22.0001;Falha;0.0;;
7030246-91.2025.8.22.0001;Falha;0.0;;
0800590-85.2025.8.14.0103;Falha;0.0;;
7002026-59.2025.8.22.0009;Falha;0.0;;
7026121-80.2025.8.22.0001;Falha;0.0;;
7001578-50.2025.8.22.0021;Falha;0.0;;
0706772-57.2025.8.01.0001;Falha;0.0;;
7002683-80.2025.8.22.0015;Falha;0.0;;
0800645-50.2025.8.14.0066;Falha;0.0;;
0800750-18.2025.8.14.0069;Falha;0.0;;
0800382-75.2025.8.14.0047;Falha;0.0;;
0807060-66.2025.8.14.0028;Falha;0.0;;
0800704-64.2025.8.14.0025;Falha;0.0;;
0700253-03.2025.8.01.0022;Falha;0.0;;
0810036-46.2025.8.14.0028;Falha;0.0;;
0700646-82.2025.8.01.0003;Falha;0.0;;
7010692-34.2025.8.22.0014;Falha;0.0;;
7001577-65.2025.8.22.0021;Falha;0.0;;
0800689-95.2025.8.14.0025;Falha;0.0;;
7009750-38.2025.8.22.0002;Falha;0.0;;
7006215-04.2025.8.22.0002;Falha;0.0;;
7014169-07.2025.8.22.0001;Falha;0.0;;
7017482-73.2025.8.22.0001;Falha;0.0;;
0800476-86.2025.8.14.0123;Falha;0.0;;
0821072-42.2025.8.14.0301;Falha;0.0;;
0800477-71.2025.8.14.0123;Falha;0.0;;
7004633-66.2025.8.22.0002;Falha;0.0;;
7007014-47.2025.8.22.0002;Falha;0.0;;
7016443-41.2025.8.22.0001;Falha;0.0;;
7004425-82.2025.8.22.0002;Falha;0.0;;
7003868-59.2025.8.22.0014;Falha;0.0;;
7000566-16.2025.8.22.0016;Falha;0.0;;
7017817-92.2025.8.22.0001;Falha;0.0;;
0700536-74.2025.8.01.0006;Falha;0.0;;
7014825-61.2025.8.22.0001;Falha;0.0;;
7017496-57.2025.8.22.0001;Falha;0.0;;
7006217-71.2025.8.22.0002;Falha;0.0;;
0800502-84.2025.8.14.0123;Falha;0.0;;
7001504-14.2025.8.22.0015;Falha;0.0;;
7001505-96.2025.8.22.0015;Falha;0.0;;
7014200-27.2025.8.22.0001;Falha;0.0;;
0800610-76.2025.8.14.0103;Falha;0.0;;
7002576-54.2025.8.22.0009;Falha;0.0;;
7002747-11.2025.8.22.0009;Falha;0.0;;
7002507-89.2025.8.22.0019;Falha;0.0;;
0709356-97.2025.8.01.0001;Falha;0.0;;
0800775-76.2025.8.14.0054;Falha;0.0;;
7031565-94.2025.8.22.0001;Falha;0.0;;
0801591-30.2025.8.23.0047;Falha;0.0;;
7029351-33.2025.8.22.0001;Falha;0.0;;
7015536-63.2025.8.22.0002;Falha;0.0;;
7018301-12.2022.8.22.0002;Falha;0.0;;
7016062-35.2022.8.22.0002;Falha;0.0;;
0800126-95.2018.8.23.0090;Falha;0.0;;
0800858-35.2019.8.23.0060;Falha;0.0;;
0800935-44.2019.8.23.0060;Falha;0.0;;
0823248-06.2021.8.20.5106;Falha;0.0;;
0701459-27.2021.8.01.0011;Falha;0.0;;
7004462-80.2023.8.22.0002;Falha;0.0;;
0800892-78.2019.8.23.0005;Falha;0.0;;
7001854-34.2018.8.22.0019;Falha;0.0;;
0800108-72.2019.8.23.0047;Falha;0.0;;
7044439-24.2019.8.22.0001;Falha;0.0;;
0801277-94.2019.8.23.0047;Falha;0.0;;
7010977-39.2020.8.22.0002;Falha;0.0;;
0800042-57.2021.8.14.0020;Falha;0.0;;
0700266-26.2020.8.01.0006;Falha;0.0;;
0800491-45.2020.8.23.0005;Falha;0.0;;
7000228-26.2021.8.22.0002;Falha;0.0;;
7004779-77.2020.8.22.0004;Falha;0.0;;
7001061-81.2021.8.22.0022;Falha;0.0;;
7000843-65.2021.8.22.0018;Falha;0.0;;
7002474-86.2021.8.22.0004;Falha;0.0;;
7032039-07.2021.8.22.0001;Falha;0.0;;
0800483-74.2022.8.23.0045;Falha;0.0;;
7077333-48.2022.8.22.0001;Falha;0.0;;
7001023-64.2023.8.22.0001;Falha;0.0;;
7011913-62.2023.8.22.0001;Falha;0.0;;
7001288-36.2023.8.22.0011;Falha;0.0;;
7004897-15.2023.8.22.0015;Falha;0.0;;
7014787-83.2024.8.22.0001;Falha;0.0;;
7023662-42.2024.8.22.0001;Falha;0.0;;
7039177-20.2024.8.22.0001;Falha;0.0;;
7006717-40.2025.8.22.0002;Falha;0.0;;
7001318-92.2023.8.22.0004;Falha;0.0;;
7000276-80.2025.8.22.0022;Falha;0.0;;
0001429-61.2003.8.14.0024;Falha;0.0;;
0001431-11.2003.8.14.0024;Falha;0.0;;
0039122-97.2006.8.22.0009;Falha;0.0;;
0033808-68.2000.8.22.0014;Falha;0.0;;
0000474-28.2004.8.20.0121;Falha;0.0;;
0000482-30.2007.8.14.0068;Falha;0.0;;
0000081-13.1999.8.14.0003;Falha;0.0;;
0002572-63.2000.8.14.0024;Falha;0.0;;
0007099-23.2008.8.14.0051;Falha;0.0;;
0004188-79.2013.8.14.0013;Falha;0.0;;
0000006-12.2008.8.14.0050;Falha;0.0;;
0012288-69.2010.8.14.0051;Falha;0.0;;
0000448-85.2012.8.14.0066;Falha;0.0;;
0001448-91.2014.8.14.0053;Falha;0.0;;
0008546-70.2013.8.14.0051;Falha;0.0;;
0005027-90.2013.8.14.0050;Falha;0.0;;
0005028-75.2013.8.14.0050;Falha;0.0;;
0005150-52.2013.8.14.0062;Falha;0.0;;
0001131-66.2014.8.14.0062;Falha;0.0;;
0004820-55.2013.8.14.0062;Falha;0.0;;
0001136-88.2014.8.14.0062;Falha;0.0;;
0002948-70.2013.8.14.0105;Falha;0.0;;
0003995-85.2013.8.03.0008;Falha;0.0;;
0004885-30.2013.8.14.0004;Falha;0.0;;
0004507-40.2014.8.14.0004;Falha;0.0;;
0005026-15.2014.8.14.0004;Falha;0.0;;
0000105-13.2014.8.14.0004;Falha;0.0;;
0002908-66.2014.8.14.0004;Falha;0.0;;
0003527-93.2014.8.14.0004;Falha;0.0;;
0001646-81.2014.8.14.0004;Falha;0.0;;
0000223-86.2014.8.14.0004;Falha;0.0;;
0001668-42.2014.8.14.0004;Falha;0.0;;
0000142-41.2003.8.20.0139;Falha;0.0;;
0000927-16.2007.8.14.0014;Falha;0.0;;
0001271-73.2013.8.14.0050;Falha;0.0;;
0004342-58.2013.8.14.0123;Falha;0.0;;
0003924-23.2013.8.14.0123;Falha;0.0;;
0004748-18.2013.8.14.0014;Falha;0.0;;
0004163-87.2014.8.14.0124;Falha;0.0;;
0004383-72.2014.8.03.0001;Falha;0.0;;
0004445-31.2014.8.14.0123;Falha;0.0;;
0016212-26.2015.8.14.0028;Falha;0.0;;
0064560-11.2015.8.14.0017;Falha;0.0;;
0004807-62.2016.8.14.0123;Falha;0.0;;
7003081-78.2016.8.22.0003;Falha;0.0;;
7003717-26.2016.8.22.0009;Falha;0.0;;
0019665-92.2016.8.14.0028;Falha;0.0;;
0022049-28.2016.8.14.0028;Falha;0.0;;
0000421-20.2017.8.14.0069;Falha;0.0;;
0022955-18.2016.8.14.0028;Falha;0.0;;
0004748-56.2017.8.14.0053;Falha;0.0;;
0005226-64.2017.8.14.0053;Falha;0.0;;
0004913-87.2017.8.14.0123;Falha;0.0;;
0801657-79.2017.8.20.5121;Falha;0.0;;
0804147-58.2018.8.14.0028;Falha;0.0;;
7006927-02.2018.8.22.0014;Falha;0.0;;
0009067-72.2017.8.14.0116;Falha;0.0;;
0001031-77.2018.8.14.0028;Falha;0.0;;
0001145-38.2018.8.14.0053;Falha;0.0;;
0003991-12.2018.8.14.0123;Falha;0.0;;
0800289-28.2018.8.14.0025;Falha;0.0;;
0002381-46.2018.8.14.0046;Falha;0.0;;
0801262-46.2019.8.20.5112;Falha;0.0;;
0803143-77.2019.8.14.0051;Falha;0.0;;
0005163-41.2018.8.14.0138;Falha;0.0;;
0008730-28.2018.8.14.0123;Falha;0.0;;
0007189-25.2018.8.14.0069;Falha;0.0;;
0001088-57.2018.8.04.5401;Falha;0.0;;
0800284-69.2019.8.14.0025;Falha;0.0;;
0811676-97.2018.8.14.0006;Falha;0.0;;
0007898-58.2019.8.14.0026;Falha;0.0;;
7000371-23.2019.8.22.0022;Falha;0.0;;
0001873-94.2019.8.14.0069;Falha;0.0;;
0014385-28.2019.8.03.0001;Falha;0.0;;
0019341-87.2019.8.03.0001;Falha;0.0;;
0800511-59.2019.8.14.0025;Falha;0.0;;
0004951-31.2019.8.14.0123;Falha;0.0;;
0801864-14.2019.8.14.0065;Falha;0.0;;
0005095-70.2019.8.14.0069;Falha;0.0;;
0800830-60.2019.8.14.0014;Falha;0.0;;
0810091-07.2019.8.14.0028;Falha;0.0;;
0800386-54.2020.8.14.0123;Falha;0.0;;
0800196-73.2021.8.14.0053;Falha;0.0;;
0800506-03.2020.8.14.0025;Falha;0.0;;
0800355-44.2020.8.20.5142;Falha;0.0;;
0800506-27.2020.8.14.0017;Falha;0.0;;
0801406-14.2021.8.14.0069;Falha;0.0;;
0800357-67.2021.8.14.0123;Falha;0.0;;
0801850-16.2020.8.14.0123;Falha;0.0;;
0801036-04.2020.8.14.0123;Falha;0.0;;
0800100-52.2021.8.20.5142;Falha;0.0;;
0800637-41.2021.8.14.0025;Falha;0.0;;
0800107-94.2021.8.14.0103;Falha;0.0;;
0802526-72.2021.8.20.5001;Falha;0.0;;
7000171-87.2021.8.22.0008;Falha;0.0;;
0801463-12.2021.8.20.5001;Falha;0.0;;
0800059-44.2022.8.14.0025;Falha;0.0;;
7002379-44.2021.8.22.0008;Falha;0.0;;
0801357-55.2021.8.20.5161;Falha;0.0;;
0800449-14.2022.8.14.0025;Falha;0.0;;
0861877-73.2021.8.20.5001;Falha;0.0;;
0800788-52.2022.8.20.5118;Falha;0.0;;
0920708-80.2022.8.20.5001;Falha;0.0;;
0803801-13.2022.8.20.5101;Falha;0.0;;
0804145-91.2022.8.20.5101;Falha;0.0;;
0800957-57.2022.8.14.0025;Falha;0.0;;
0801091-95.2022.8.23.0005;Falha;0.0;;
0801467-49.2022.8.14.0032;Falha;0.0;;
0805210-24.2022.8.20.5101;Falha;0.0;;
7000761-17.2023.8.22.0001;Falha;0.0;;
7002362-34.2023.8.22.0009;Falha;0.0;;
7016775-73.2023.8.22.0002;Falha;0.0;;
7005793-46.2023.8.22.0019;Falha;0.0;;
7038125-86.2024.8.22.0001;Falha;0.0;;
0801012-02.2024.8.14.0069;Falha;0.0;;
0801338-94.2024.8.14.0025;Falha;0.0;;
7002645-96.2024.8.22.0017;Falha;0.0;;
0800769-15.2024.8.20.5138;Falha;0.0;;
0800773-52.2024.8.20.5138;Falha;0.0;;
7008020-23.2024.8.22.0003;Falha;0.0;;
7017062-90.2024.8.22.0005;Falha;0.0;;
0801763-24.2024.8.14.0025;Falha;0.0;;
7000258-98.2025.8.22.0009;Falha;0.0;;
0800527-22.2025.8.20.5138;Falha;0.0;;
0000007-47.1998.8.14.0019;Falha;0.0;;
0000019-56.1998.8.14.0019;Falha;0.0;;
0000017-86.1998.8.14.0019;Falha;0.0;;
0000139-98.1999.8.14.0013;Falha;0.0;;
0000013-58.1999.8.14.0096;Falha;0.0;;
0000022-77.1999.8.14.0032;Falha;0.0;;
0000014-23.1997.8.14.0034;Falha;0.0;;
0000071-26.1999.8.14.0032;Falha;0.0;;
0000070-31.1999.8.14.0032;Falha;0.0;;
0000010-90.2000.8.14.0003;Falha;0.0;;
0000337-98.2000.8.14.0009;Falha;0.0;;
0000436-86.2000.8.14.0003;Falha;0.0;;
0000456-77.2000.8.14.0003;Falha;0.0;;
0002635-34.2000.8.14.0051;Falha;0.0;;
0102827-97.2014.8.20.0121;Falha;0.0;;
0800639-02.2018.8.14.0062;Falha;0.0;;
7006821-40.2018.8.22.0014;Falha;0.0;;
0800406-42.2020.8.20.5114;Falha;0.0;;
7003996-85.2020.8.22.0004;Falha;0.0;;
7013994-52.2021.8.22.0001;Falha;0.0;;
7001331-65.2021.8.22.0003;Falha;0.0;;
0801744-66.2021.8.20.5130;Falha;0.0;;
0801745-51.2021.8.20.5130;Falha;0.0;;
0000103-41.2002.8.20.0119;Falha;0.0;;
0004728-75.2006.8.14.0028;Falha;0.0;;
0000255-38.2008.8.14.0025;Falha;0.0;;
0004900-96.2014.8.14.0025;Falha;0.0;;
0803128-72.2014.8.20.0001;Falha;0.0;;
0004446-16.2014.8.14.0123;Falha;0.0;;
0005337-05.2014.8.14.0069;Falha;0.0;;
0000722-67.2015.8.14.0123;Falha;0.0;;
0001086-91.2015.8.14.0138;Falha;0.0;;
0005363-92.2015.8.14.0125;Falha;0.0;;
0100336-69.2015.8.20.0158;Falha;0.0;;
0064349-45.2015.8.14.0123;Falha;0.0;;
0101281-45.2015.8.14.0054;Falha;0.0;;
0157664-54.2015.8.14.0018;Falha;0.0;;
0002290-14.2015.4.01.4101;Falha;0.0;;
0000782-71.2016.8.14.0069;Falha;0.0;;
0000284-72.2016.8.14.0069;Falha;0.0;;
0001245-70.2016.8.14.0050;Falha;0.0;;
0001043-36.2016.8.14.0069;Falha;0.0;;
0003725-93.2016.8.14.0123;Falha;0.0;;
0003404-26.2016.8.14.0069;Falha;0.0;;
0004791-11.2016.8.14.0123;Falha;0.0;;
0073335-79.2015.8.14.0125;Falha;0.0;;
0006454-60.2016.8.14.0069;Falha;0.0;;
0008875-89.2016.8.14.0047;Falha;0.0;;
0021277-65.2016.8.14.0028;Falha;0.0;;
0008991-64.2016.8.14.0025;Falha;0.0;;
0009574-49.2016.8.14.0025;Falha;0.0;;
0022338-58.2016.8.14.0028;Falha;0.0;;
0022573-25.2016.8.14.0028;Falha;0.0;;
0001349-06.2017.8.14.0025;Falha;0.0;;
0000464-86.2017.8.14.0123;Falha;0.0;;
0001002-59.2017.8.14.0061;Falha;0.0;;
0000801-78.2017.8.14.0025;Falha;0.0;;
0000623-66.2017.8.14.0046;Falha;0.0;;
0000622-81.2017.8.14.0046;Falha;0.0;;
0000467-41.2017.8.14.0123;Falha;0.0;;
0801415-46.2017.8.23.0010;Falha;0.0;;
0001163-77.2017.8.14.0123;Falha;0.0;;
0001663-46.2017.8.14.0123;Falha;0.0;;
0002907-10.2017.8.14.0123;Falha;0.0;;
0003633-81.2017.8.14.0123;Falha;0.0;;
0003566-22.2017.8.14.0025;Falha;0.0;;
0008347-78.2017.8.14.0028;Falha;0.0;;
0005290-47.2017.8.14.0062;Falha;0.0;;
0100413-58.2017.8.20.0142;Falha;0.0;;
0004226-78.2017.8.14.0069;Falha;0.0;;
0001091-12.2017.8.04.4701;Falha;0.0;;
0004227-63.2017.8.14.0069;Falha;0.0;;
0006464-32.2017.8.14.0017;Falha;0.0;;
0004758-87.2017.8.14.0025;Falha;0.0;;
0005647-75.2017.8.14.0046;Falha;0.0;;
0005684-68.2017.8.14.0025;Falha;0.0;;
0005589-69.2017.8.14.0047;Falha;0.0;;
0013192-56.2017.8.14.0028;Falha;0.0;;
0005836-16.2017.8.14.0123;Falha;0.0;;
0007395-85.2017.8.14.0065;Falha;0.0;;
0005816-25.2017.8.14.0123;Falha;0.0;;
7002834-63.2017.8.22.0003;Falha;0.0;;
7010389-37.2017.8.22.0002;Falha;0.0;;
0000127-63.2018.8.14.0123;Falha;0.0;;
0001611-79.2019.8.14.0123;Falha;0.0;;
0009550-84.2017.8.14.0025;Falha;0.0;;
0005411-20.2018.8.14.0069;Falha;0.0;;
0007227-69.2018.8.14.0123;Falha;0.0;;
0005330-71.2018.8.14.0069;Falha;0.0;;
0008898-64.2017.8.14.0123;Falha;0.0;;
0004249-87.2018.8.14.0069;Falha;0.0;;
7000488-53.2019.8.22.0009;Falha;0.0;;
0008307-08.2017.8.14.0025;Falha;0.0;;
0801165-71.2018.8.14.0028;Falha;0.0;;
0009274-81.2018.8.14.0069;Falha;0.0;;
0009897-17.2017.8.14.0123;Falha;0.0;;
0010065-19.2017.8.14.0123;Falha;0.0;;
0007226-84.2018.8.14.0123;Falha;0.0;;
0009553-39.2017.8.14.0025;Falha;0.0;;
0000001-70.2018.8.14.0104;Falha;0.0;;
0806586-42.2018.8.14.0028;Falha;0.0;;
0001681-60.2018.8.14.0017;Falha;0.0;;
0007268-28.2018.8.14.0061;Falha;0.0;;
0000908-88.2018.8.14.0025;Falha;0.0;;
0000122-57.2018.8.14.0053;Falha;0.0;;
0800630-40.2018.8.14.0062;Falha;0.0;;
0000128-48.2018.8.14.0123;Falha;0.0;;
0005308-61.2018.8.14.0053;Falha;0.0;;
0006590-86.2018.8.14.0069;Falha;0.0;;
0800646-82.2018.8.14.0065;Falha;0.0;;
0003912-33.2018.8.14.0026;Falha;0.0;;
0800171-52.2018.8.14.0025;Falha;0.0;;
0805803-77.2018.8.20.5106;Falha;0.0;;
0000846-39.2018.8.14.0028;Falha;0.0;;
0004006-78.2018.8.14.0123;Falha;0.0;;
0006649-74.2018.8.14.0069;Falha;0.0;;
0003755-20.2018.8.14.0104;Falha;0.0;;
0002590-43.2018.8.14.0069;Falha;0.0;;
0800309-05.2018.8.14.0062;Falha;0.0;;
0003248-67.2018.8.14.0069;Falha;0.0;;
0002608-64.2018.8.14.0069;Falha;0.0;;
0003432-23.2018.8.14.0069;Falha;0.0;;
0802616-63.2020.8.14.0028;Falha;0.0;;
0004191-19.2018.8.14.0026;Falha;0.0;;
0000441-72.2019.8.14.0123;Falha;0.0;;
0004228-46.2018.8.14.0123;Falha;0.0;;
0002609-49.2018.8.14.0069;Falha;0.0;;
0007859-61.2018.8.14.0005;Falha;0.0;;
0004948-38.2018.8.14.0050;Falha;0.0;;
0800389-66.2018.8.14.0062;Falha;0.0;;
7003291-49.2018.8.22.0007;Falha;0.0;;
0801585-76.2018.8.14.0028;Falha;0.0;;
0008049-58.2018.8.14.0123;Falha;0.0;;
0005668-71.2018.8.14.0125;Falha;0.0;;
0616991-84.2018.8.04.0001;Falha;0.0;;
0004772-34.2018.8.14.0026;Falha;0.0;;
0800405-34.2018.8.14.0025;Falha;0.0;;
0004871-69.2018.8.14.0069;Falha;0.0;;
0003570-22.2018.8.14.0123;Falha;0.0;;
0004232-51.2018.8.14.0069;Falha;0.0;;
0009813-15.2018.8.14.0061;Falha;0.0;;
0802739-32.2018.8.14.0028;Falha;0.0;;
0800394-05.2018.8.14.0025;Falha;0.0;;
0005326-66.2018.8.14.0123;Falha;0.0;;
0006267-32.2018.8.14.0053;Falha;0.0;;
0800596-65.2018.8.14.0062;Falha;0.0;;
0006746-09.2018.8.14.0123;Falha;0.0;;
0802573-97.2018.8.14.0028;Falha;0.0;;
0007054-40.2016.8.14.0018;Falha;0.0;;
7013500-92.2018.8.22.0002;Falha;0.0;;
0005331-56.2018.8.14.0069;Falha;0.0;;
0003152-50.2019.8.14.0123;Falha;0.0;;
0005118-48.2019.8.14.0026;Falha;0.0;;
0805807-87.2018.8.14.0028;Falha;0.0;;
0805559-24.2018.8.14.0028;Falha;0.0;;
0008229-74.2018.8.14.0123;Falha;0.0;;
0006596-93.2018.8.14.0069;Falha;0.0;;
0008234-24.2018.8.14.0050;Falha;0.0;;
0800309-19.2018.8.14.0025;Falha;0.0;;
0007210-51.2019.8.14.0138;Falha;0.0;;
0005718-69.2019.8.14.0026;Falha;0.0;;
0800642-54.2018.8.14.0062;Falha;0.0;;
0009014-04.2018.8.14.0069;Falha;0.0;;
0800108-97.2019.8.20.5142;Falha;0.0;;
7006237-03.2018.8.22.0004;Falha;0.0;;
0010896-33.2018.8.14.0026;Falha;0.0;;
0006465-11.2019.8.14.0061;Falha;0.0;;
0000421-49.2019.8.14.0069;Falha;0.0;;
0007109-27.2019.8.14.0069;Falha;0.0;;
0000834-94.2019.8.14.0026;Falha;0.0;;
0000701-52.2019.8.14.0123;Falha;0.0;;
0800029-14.2019.8.14.0025;Falha;0.0;;
0002924-30.2019.8.14.0138;Falha;0.0;;
0006201-29.2019.8.14.0017;Falha;0.0;;
0003153-35.2019.8.14.0123;Falha;0.0;;
0002988-53.2019.8.14.0069;Falha;0.0;;
0006476-40.2019.8.14.0061;Falha;0.0;;
0800342-58.2019.8.14.0062;Falha;0.0;;
0800867-45.2019.8.14.0125;Falha;0.0;;
0800519-22.2019.8.14.0062;Falha;0.0;;
0805564-12.2019.8.14.0028;Falha;0.0;;
0800677-91.2019.8.14.0025;Falha;0.0;;
0806516-88.2019.8.14.0028;Falha;0.0;;
0008738-68.2019.8.14.0026;Falha;0.0;;
0800629-06.2023.8.14.0054;Falha;0.0;;
0800816-14.2023.8.14.0054;Falha;0.0;;
